StationID,Facility,URL,Phone,Office Div,Location 1,Address,Lat,Lon
214,Washington DC Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=503&r=1,202-726-5212 Or 877-927-8387,Veterans Health Administration: VISN 5: VA Capitol Health Care Network,"1250 Taylor St
Washington, DC 20011
(38.940790811000454, -77.02862102999967)","1250 Taylor St
Washington, DC 20011
",38.940790811,-77.02862103
10N6,VISN 6: VA Mid-Atlantic Health Care Network ,http://www.visn6.va.gov/,919-956-5541,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"300 Morgan Street
Durham, NC 27701
(35.99816006600048, -78.90217110099968)","300 Morgan Street
Durham, NC 27701
",35.998160066,-78.902171101
637,Asheville VA Medical Center ,http://www.asheville.va.gov/,828-298-7911,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1100 Tunnel Road
Asheville, NC 28805
(35.58726078000046, -82.48585109899966)","1100 Tunnel Road
Asheville, NC 28805
",35.58726078,-82.485851099
517,Beckley VA Medical Center ,http://www.beckley.va.gov/,304-255-2121 Or 304-255-2121,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"200 Veterans Avenue
Beckley, WV 25801
(37.76604302900046, -81.19198792099968)","200 Veterans Avenue
Beckley, WV 25801
",37.766043029,-81.191987921
558,Durham VA Medical Center ,http://www.durham.va.gov/,919-286-0411 Or 888-878-6890,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"508 Fulton Street
Durham, NC 27705
(36.009760093000466, -78.93727077399967)","508 Fulton Street
Durham, NC 27705
",36.009760093,-78.937270774
565,Fayetteville VA Medical Center ,http://www.fayettevillenc.va.gov/,910-488-2120 Or 910-488-2120,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2300 Ramsey Street
Fayetteville, NC 28301
(35.09057061600049, -78.87764016199964)","2300 Ramsey Street
Fayetteville, NC 28301
",35.090570616,-78.877640162
590,Hampton VA Medical Center ,http://www.hampton.va.gov/,757-722-9961,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"100 Emancipation Drive
Hampton, VA 23667
(37.01529975000045, -76.33326216499967)","100 Emancipation Drive
Hampton, VA 23667
",37.01529975,-76.333262165
652,Hunter Holmes McGuire VA Medical Center ,http://www.richmond.va.gov/,804-675-5000,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1201 Broad Rock Boulevard
Richmond, VA 23249
(37.49872851700047, -77.47024505699966)","1201 Broad Rock Boulevard
Richmond, VA 23249
",37.498728517,-77.470245057
658,Salem VA Medical Center ,http://www.salem.va.gov/,540-982-2463 Or 888-982-2463,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1970 Roanoke Boulevard
Salem, VA 24153
(37.27654015900049, -80.02276110199966)","1970 Roanoke Boulevard
Salem, VA 24153
",37.276540159,-80.022761102
659,Salisbury - W.G. (Bill) Hefner VA Medical Center ,http://www.salisbury.va.gov/,704-638-9000 Or 704-638-9000,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1601 Brenner Avenue
Salisbury, NC 28144
(35.68269050300046, -80.48656051899968)","1601 Brenner Avenue
Salisbury, NC 28144
",35.682690503,-80.486560519
558,Blind Rehabilitation Outpatient Clinic ,http://www.va.gov/directory/guide/facility.asp?id=6211&r=1,919-286-5235,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"8081 Arco Corporate Drive
Raleigh, NC 27617
(35.90219107700045, -78.78104087299965)","8081 Arco Corporate Drive
Raleigh, NC 27617
",35.902191077,-78.781040873
558,Brier Creek Dialysis Clinic ,http://www.va.gov/directory/guide/facility.asp?id=6210&r=1,919-286-5220,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"8081 Arco Corporate Drive
Raleigh, NC 27617
(35.90219107700045, -78.78104087299965)","8081 Arco Corporate Drive
Raleigh, NC 27617
",35.902191077,-78.781040873
565,Brunswick County ,http://www.fayettevillenc.va.gov/locations/brunswick.asp,910-754-6141,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"20 Medical Campus Dr
Supply, NC 28462
(34.01529066200044, -78.28272022799968)","20 Medical Campus Dr
Supply, NC 28462
",34.015290662,-78.282720228
565,Fayetteville Dialysis Clinic ,http://www.va.gov/directory/guide/facility.asp?id=6283&r=1,910-483-9727,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2301 Robeson Street
Fayetteville, NC 28305
(35.04441938000048, -78.91803041999964)","2301 Robeson Street
Fayetteville, NC 28305
",35.04441938,-78.91803042
659,Hickory CBOC ,http://www.salisbury.va.gov/locations/Hickory.asp,828-431-5600,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2440 Century Place
Hickory, NC 28602
(35.72672036400047, -81.28552085399969)","2440 Century Place
Hickory, NC 28602
",35.726720364,-81.285520854
565,Village Green Annex ,http://www.va.gov/directory/guide/facility.asp?id=6282&r=1,,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1991 Fordham Drive
Fayetteville, NC 28304
(35.03691657900049, -78.91806290299968)","1991 Fordham Drive
Fayetteville, NC 28304
",35.036916579,-78.918062903
590,Albemarle Primary OPC ,http://www.hampton.va.gov/locations/albemarle.asp,252-331-2191,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1845 City Dr
Elizabeth City, NC 27909
(36.29861931300047, -76.26121280699965)","1845 City Dr
Elizabeth City, NC 27909
",36.298619313,-76.261212807
659GA,Charlotte CBOC ,http://www.salisbury.va.gov/locations/Charlotte.asp,704-597-3500,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"8601 University East Drive
Charlotte, NC 28213
(35.28136617700045, -80.73169290999965)","8601 University East Drive
Charlotte, NC 28213
",35.281366177,-80.73169291
652,Charlottesville CBOC ,http://www.richmond.va.gov/locations/Charlottesville.asp,434-293-3890,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"650 Peter Jefferson Pkwy
Charlottesville, VA 22911
(38.02307368200047, -78.43579917799963)","650 Peter Jefferson Pkwy
Charlottesville, VA 22911
",38.023073682,-78.435799178
658GB,Danville CBOC ,http://www.salem.va.gov/locations/Danville.asp,434-710-4210,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"705 Piney Forest Rd
Danville, VA 24540
(36.61190680000044, -79.40562638999967)","705 Piney Forest Rd
Danville, VA 24540
",36.6119068,-79.40562639
558,Durham Clinic ,http://www.durham.va.gov/locations/HillandaleRoad.asp,919-383-6107,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1824 Hillandale Road
Durham, NC 27705
(36.03050002300046, -78.93580046299968)","1824 Hillandale Road
Durham, NC 27705
",36.030500023,-78.935800463
652GF,Emporia CBOC ,http://www.richmond.va.gov/locations/Emporia.asp,434-348-1055,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1746 Atlantic
Emporia, VA 23847
(36.682903792000445, -77.55884905799968)","1746 Atlantic
Emporia, VA 23847
",36.682903792,-77.558849058
637,Franklin CBOC ,http://www.asheville.va.gov/locations/franklin.asp,828-369-1781,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"647 Wayah St
Franklin, NC 28734
(35.17558024800047, -83.37480007899967)","647 Wayah St
Franklin, NC 28734
",35.175580248,-83.374800079
652GA,Fredericksburg CBOC ,http://www.richmond.va.gov/locations/Fredericksburg.asp,540-370-4468,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"130 Executive Center Parkway
Fredericksburg, VA 22401
(38.31108896000046, -77.47801401299967)","130 Executive Center Parkway
Fredericksburg, VA 22401
",38.31108896,-77.478014013
565GF,Goldsboro Community Based Outpatient Clinic ,http://www.va.gov/directory/guide/facility.asp?id=6284&r=1,919-731-4809,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2610 Hospital Road
Goldsboro, NC 27534
(35.402993326000455, -77.95394555699966)","2610 Hospital Road
Goldsboro, NC 27534
",35.402993326,-77.953945557
517GB,Greenbrier County CBOC ,http://www.beckley.va.gov/locations/greenbrier.asp,304-497-3900,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"804 Industrial Park Rd
Maxwelton, WV 24957
(37.917124329000444, -80.44059574499965)","804 Industrial Park Rd
Maxwelton, WV 24957
",37.917124329,-80.440595745
558GA,Greenville Clinic CBOC ,http://www.durham.va.gov/locations/Greenville.asp,252-830-2149,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"800 Moye Blvd
Greenville, NC 27858
(35.60408706600049, -77.40042843399965)","800 Moye Blvd
Greenville, NC 27858
",35.604087066,-77.400428434
565GD,Hamlet CBOC ,http://www.fayettevillenc.va.gov/locations/hamlet.asp,910-582-3536,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"100 Jefferson Street
Hamlet, NC 28345
(34.88515627300046, -79.70228900599966)","100 Jefferson Street
Hamlet, NC 28345
",34.885156273,-79.702289006
558,Hillandale Road Outpatient Clinics 1 & II ,http://www.va.gov/directory/guide/facility.asp?id=6209&r=1,919-383-6107,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1824 Hillandale Road
Durham, NC 27705
(36.03050002300046, -78.93580046299968)","1824 Hillandale Road
Durham, NC 27705
",36.030500023,-78.935800463
565GA,Jacksonville CBOC ,http://www.fayettevillenc.va.gov/locations/jacksonville.asp,910-353-6406,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"241 Freedom Way Way
Midway Park, NC 28544
(34.716490208000494, -77.32312020699965)","241 Freedom Way Way
Midway Park, NC 28544
",34.716490208,-77.323120207
658,Lynchburg CBOC ,http://www.salem.va.gov/locations/Lynchburg.asp,434-316-5000,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1600 Lakeside Dr
Lynchburg, VA 24501
(37.40172065900049, -79.18898109799966)","1600 Lakeside Dr
Lynchburg, VA 24501
",37.401720659,-79.188981098
558,Morehead City CBOC ,http://www.durham.va.gov/locations/MoreheadCity.asp,252-240-2349,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"5420 Highway
Morehead City, NC 28557
(34.730401706000464, -76.75364567399964)","5420 Highway
Morehead City, NC 28557
",34.730401706,-76.753645674
558,Raleigh CBOC ,http://www.durham.va.gov/locations/Raleigh.asp,919-212-0129,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"3305 Sungate Blvd
Raleigh, NC 27610
(35.77651048600046, -78.58276073099967)","3305 Sungate Blvd
Raleigh, NC 27610
",35.776510486,-78.582760731
558,Raleigh II CBOC ,http://www.durham.va.gov/locations/RaleighII.asp,919-899-6259,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"3040 Hammond Business Place
Raleigh, NC 27603
(35.74105152800047, -78.63920613599964)","3040 Hammond Business Place
Raleigh, NC 27603
",35.741051528,-78.639206136
565 GE,Robeson County CBOC ,http://www.fayettevillenc.va.gov/locations/robeson.asp,910-272-3220,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"139 Three Hunts Drive
Pembroke, NC 28372
(34.64738092100049, -79.16975065699967)","139 Three Hunts Drive
Pembroke, NC 28372
",34.647380921,-79.169750657
637GB,Rutherford County CBOC ,http://www.asheville.va.gov/locations/rutherford.asp,828-288-2780,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"374 Charlotte Road
Rutherfordton, NC 28139-2916
(35.36454472200046, -81.94703761599965)","374 Charlotte Road
Rutherfordton, NC 28139-2916
",35.364544722,-81.947037616
658GD,Staunton CBOC ,http://www.salem.va.gov/locations/Staunton.asp,540-886-5777,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"102 Business Way
Staunton, VA 24401
(38.14854366800046, -79.07868853199966)","102 Business Way
Staunton, VA 24401
",38.148543668,-79.078688532
658GA,Tazewell CBOC ,http://www.salem.va.gov/locations/Tazewell.asp,276-988-2526,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"123 Ben Bolt Ave
Tazewell, VA 24651
(37.12549684400045, -81.49138767899967)","123 Ben Bolt Ave
Tazewell, VA 24651
",37.125496844,-81.491387679
590,Virginia Beach CBOC ,http://www.hampton.va.gov/locations/VirginiaBeach.asp,757-722-9961 X 1900,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"244 Clearfield Ave
Virginia Beach, VA 23462
(36.845681038000464, -76.16531033299964)","244 Clearfield Ave
Virginia Beach, VA 23462
",36.845681038,-76.165310333
565GC,Wilmington HCC ,http://www.fayettevillenc.va.gov/locations/WilmingtonHCC.asp,910-343-5300,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1705 Gardner Road
Wilmington, NC 28405
(34.26829067600045, -77.91838024899965)","1705 Gardner Road
Wilmington, NC 28405
",34.268290676,-77.918380249
659BY,Winston-Salem CBOC ,http://www.salisbury.va.gov/locations/Winston-Salem.asp,336-761-5300,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2101 Peters Creek Pkwy Market Place Mall ANNEX
Winston-Salem, NC 27127
(36.07029063900046, -80.25794078199965)","2101 Peters Creek Pkwy Market Place Mall ANNEX
Winston-Salem, NC 27127
",36.070290639,-80.257940782
658GE,Wytheville CBOC ,http://www.salem.va.gov/locations/Wytheville.asp,276-223-5400,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"165 Peppers Ferry Road
Wytheville, VA 24382
(36.955584444000465, -81.07812444399968)","165 Peppers Ferry Road
Wytheville, VA 24382
",36.955584444,-81.078124444
0231V,Beckley Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5634&r=1,304-252-8220 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1000 Johnstown Road
Beckley, WV 25801
(37.780518488000496, -81.16971451399968)","1000 Johnstown Road
Beckley, WV 25801
",37.780518488,-81.169714514
0317V,Charlotte Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=485&r=1,704-549-8025 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2114 Ben Craig Dr
Charlotte, NC 28262
(35.32187056100048, -80.77399044399965)","2114 Ben Craig Dr
Charlotte, NC 28262
",35.321870561,-80.773990444
0315V,Fayetteville Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=486&r=1,910-488-6252 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"4140 Ramsey St
Fayetteville, NC 28311
(35.11623349300049, -78.87994566899965)","4140 Ramsey St
Fayetteville, NC 28311
",35.116233493,-78.879945669
327,Greensboro Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=719&r=1,336-333-5366 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"3515 Market St
Greensboro, NC 27406
(36.022823591000474, -79.78311820299967)","3515 Market St
Greensboro, NC 27406
",36.022823591,-79.783118203
0319V,"Greenville, NC Vet Center ",http://www.va.gov/directory/guide/facility.asp?id=720&r=1,252-355-7920 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1021 H Smith Blvd
Greenville, NC 27834
(35.61660033700048, -77.39600694199964)","1021 H Smith Blvd
Greenville, NC 27834
",35.616600337,-77.396006942
347,Horry County Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=6178&r=1,843-232-2441 Or 877-927-8381,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2024 Corporate Centre Dr
Myrtle Beach, SC 29577
(33.70912001700049, -78.88257077799966)","2024 Corporate Centre Dr
Myrtle Beach, SC 29577
",33.709120017,-78.882570778
343V,Jacksonville Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=6134&r=1,910-577-1100 Or 910-577-1100,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"110A Branchwood Dr
Jacksonville, NC 28546
(34.779463749000456, -77.41558979699965)","110A Branchwood Dr
Jacksonville, NC 28546
",34.779463749,-77.415589797
0207V,Norfolk Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=403&r=1,757-623-7584 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1711 Church Street
Norfolk, VA 23504
(36.86379385700047, -76.27896215999965)","1711 Church Street
Norfolk, VA 23504
",36.863793857,-76.27896216
0232V,Princeton Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=400&r=1,304-425-5653 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"905 Mercer Street
Princeton, WV 24740
(37.369514592000485, -81.09525035199965)","905 Mercer Street
Princeton, WV 24740
",37.369514592,-81.095250352
0328V,Raleigh Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5442&r=1,919-856-4616 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"1649 Old Louisburg Rd
Raleigh, NC 27604
(35.80298729800046, -78.62265580599967)","1649 Old Louisburg Rd
Raleigh, NC 27604
",35.802987298,-78.622655806
346,Richmond County (Augusta) ,http://www.va.gov/directory/guide/facility.asp?id=6186&r=1,706-729-5762 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"2050 Walton Way
Augusta, GA 30904
(33.475830079000445, -82.00660072799968)","2050 Walton Way
Augusta, GA 30904
",33.475830079,-82.006600728
0217V,Richmond Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=404&r=1,804-353-8958 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"4902 Fitzhugh Avenue
Richmond, VA 23230
(37.579820880000455, -77.49549012799963)","4902 Fitzhugh Avenue
Richmond, VA 23230
",37.57982088,-77.495490128
226,Roanoke Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=405&r=1,540-342-9726 Or 877-927-8387,Veterans Health Administration: VISN 6: VA Mid-Atlantic Health Care Network,"350 Albemarle Ave
Roanoke, VA 24016
(37.263220927000475, -79.94739031199964)","350 Albemarle Ave
Roanoke, VA 24016
",37.263220927,-79.947390312
